u,i,t,pct_rank
41,767,1693235764.0,0.3305785123966942
41,768,1694100942.0,0.33884297520661155
41,769,1694445040.0,0.34710743801652894
41,770,1694704621.0,0.35537190082644626
41,771,1694704625.0,0.36363636363636365
41,771,1694704628.0,0.371900826446281
41,772,1695137355.0,0.38016528925619836
41,773,1695137436.0,0.3884297520661157
41,771,1695469453.0,0.39669421487603307
41,771,1695469455.0,0.4049586776859504
41,774,1695826788.0,0.4132231404958678
41,775,1696000323.0,0.4214876033057851
41,776,1696329858.0,0.4297520661157025
41,777,1696330016.0,0.4380165289256198
41,778,1696515942.0,0.4462809917355372
41,779,1696515946.0,0.45454545454545453
41,780,1696516000.0,0.4628099173553719
41,781,1697814800.0,0.47107438016528924
41,782,1697814958.0,0.4793388429752066
41,783,1697814963.0,0.48760330578512395
41,784,1697814966.0,0.49586776859504134
41,785,1698160308.0,0.5041322314049587
41,786,1698334216.0,0.512396694214876
41,787,1698849707.0,0.5206611570247934
41,788,1698849711.0,0.5289256198347108
41,789,1698849716.0,0.5371900826446281
41,790,1698849720.0,0.5454545454545454
41,791,1699270059.0,0.5537190082644629
41,792,1699629766.0,0.5619834710743802
41,476,1699629772.0,0.5702479338842975
41,793,1699629782.0,0.5785123966942148
41,794,1699974804.0,0.5867768595041323
41,795,1699974809.0,0.5950413223140496
41,796,1699974819.0,0.6033057851239669
41,797,1700575949.0,0.6115702479338843
41,798,1700575956.0,0.6198347107438017
41,799,1700575965.0,0.628099173553719
41,800,1700575972.0,0.6363636363636364
41,801,1701184279.0,0.6446280991735537
41,802,1701184353.0,0.6528925619834711
41,803,1701357065.0,0.6611570247933884
41,804,1701703300.0,0.6694214876033058
41,805,1701958029.0,0.6776859504132231
41,806,1702307471.0,0.6859504132231405
41,807,1703690007.0,0.6942148760330579
41,176,1703690050.0,0.7024793388429752
41,808,1704291591.0,0.7107438016528925
41,809,1704291596.0,0.71900826446281
41,810,1704291599.0,0.7272727272727273
41,778,1704814643.0,0.7355371900826446
41,811,1704814649.0,0.743801652892562
41,812,1705407568.0,0.7520661157024794
41,813,1705677418.0,0.7603305785123967
41,814,1706093238.0,0.768595041322314
41,815,1706269757.0,0.7768595041322314
41,488,1706269764.0,0.7851239669421488
41,464,1706541508.0,0.7933884297520661
42,861,1680613685.0,0.03333333333333333
42,862,1682419677.0,0.06666666666666667
42,863,1685030535.0,0.1
42,864,1686218302.0,0.13333333333333333
42,865,1686218314.0,0.16666666666666666
42,866,1689602560.0,0.2
42,867,1689602567.0,0.23333333333333334
42,868,1689602575.0,0.26666666666666666
42,869,1689602579.0,0.3
42,870,1691077840.0,0.3333333333333333
42,871,1691077843.0,0.36666666666666664
42,872,1693831191.0,0.4
42,873,1693831210.0,0.43333333333333335
42,874,1695643368.0,0.4666666666666667
42,875,1696500199.0,0.5
42,876,1697470118.0,0.5333333333333333
42,877,1699531699.0,0.5666666666666667
42,878,1701954264.0,0.6
42,879,1704791543.0,0.6333333333333333
42,880,1706787030.0,0.6666666666666666
42,881,1706787033.0,0.7
42,876,1707387413.0,0.7333333333333333
42,882,1708347003.0,0.7666666666666667
43,897,1675329841.0,0.045454545454545456
43,897,1675329853.0,0.09090909090909091
43,898,1675329863.0,0.13636363636363635
43,898,1675329866.0,0.18181818181818182
43,898,1675329870.0,0.22727272727272727
43,899,1675330315.0,0.2727272727272727
43,899,1675330319.0,0.3181818181818182
43,899,1688482241.0,0.36363636363636365
43,899,1688482244.0,0.4090909090909091
43,898,1688482422.0,0.45454545454545453
43,897,1688482426.0,0.5
43,898,1688482445.0,0.5454545454545454
43,898,1688482449.0,0.5909090909090909
43,897,1688482456.0,0.6363636363636364
43,897,1707816390.0,0.6818181818181818
43,897,1707816403.0,0.7272727272727273
43,898,1707816411.0,0.7727272727272727
44,900,1699539053.0,0.14285714285714285
44,901,1699539056.0,0.2857142857142857
44,902,1699539082.0,0.42857142857142855
44,903,1699539086.0,0.5714285714285714
44,904,1708699271.0,0.7142857142857143
45,909,1673347319.0,0.009900990099009901
45,910,1675779893.0,0.019801980198019802
45,911,1675779898.0,0.0297029702970297
45,912,1675779931.0,0.039603960396039604
45,913,1678193697.0,0.04950495049504951
45,914,1679056351.0,0.0594059405940594
45,915,1679056356.0,0.06930693069306931
45,916,1679056369.0,0.07920792079207921
45,917,1679056412.0,0.0891089108910891
45,918,1679420595.0,0.09900990099009901
45,919,1679420601.0,0.10891089108910891
45,428,1679497905.0,0.1188118811881188
45,920,1679497915.0,0.12871287128712872
45,921,1679497918.0,0.13861386138613863
45,379,1681556737.0,0.1485148514851485
45,922,1681810303.0,0.15841584158415842
45,923,1681810307.0,0.16831683168316833
45,924,1682097800.0,0.1782178217821782
45,925,1682097803.0,0.18811881188118812
45,918,1682420363.0,0.19801980198019803
45,926,1682420375.0,0.2079207920792079
45,927,1682420380.0,0.21782178217821782
45,928,1682703074.0,0.22772277227722773
45,929,1682703082.0,0.2376237623762376
45,910,1685711042.0,0.24752475247524752
45,930,1685711085.0,0.25742574257425743
45,677,1685711102.0,0.26732673267326734
45,931,1685711109.0,0.27722772277227725
45,932,1685711113.0,0.2871287128712871
45,689,1685711124.0,0.297029702970297
45,345,1685711130.0,0.3069306930693069
45,933,1685960589.0,0.31683168316831684
45,934,1685960596.0,0.32673267326732675
45,935,1685960604.0,0.33663366336633666
45,936,1685960608.0,0.3465346534653465
45,923,1686139181.0,0.3564356435643564
45,937,1686139185.0,0.36633663366336633
45,938,1686139189.0,0.37623762376237624
45,939,1686654745.0,0.38613861386138615
45,940,1686654755.0,0.39603960396039606
45,941,1687453055.0,0.40594059405940597
45,942,1687453066.0,0.4158415841584158
45,943,1687520335.0,0.42574257425742573
45,943,1687520340.0,0.43564356435643564
45,936,1687520346.0,0.44554455445544555
45,944,1687781716.0,0.45544554455445546
45,945,1687781728.0,0.46534653465346537
45,946,1687781731.0,0.4752475247524752
45,293,1687781733.0,0.48514851485148514
45,937,1688475141.0,0.49504950495049505
45,923,1688475143.0,0.504950495049505
45,947,1688475147.0,0.5148514851485149
45,948,1688737992.0,0.5247524752475248
45,949,1688737999.0,0.5346534653465347
45,941,1688738004.0,0.5445544554455446
45,950,1688738041.0,0.5544554455445545
45,951,1689863857.0,0.5643564356435643
45,936,1692113789.0,0.5742574257425742
45,952,1693486084.0,0.5841584158415841
45,953,1693486093.0,0.594059405940594
45,933,1694092843.0,0.6039603960396039
45,954,1694092857.0,0.6138613861386139
45,955,1695203553.0,0.6237623762376238
45,956,1695203565.0,0.6336633663366337
45,795,1695829029.0,0.6435643564356436
45,957,1696504778.0,0.6534653465346535
45,958,1696504809.0,0.6633663366336634
45,959,1697539884.0,0.6732673267326733
45,960,1697809664.0,0.6831683168316832
45,961,1698831933.0,0.693069306930693
45,962,1699272478.0,0.7029702970297029
45,963,1699272490.0,0.7128712871287128
45,939,1699957336.0,0.7227722772277227
45,964,1699957343.0,0.7326732673267327
45,965,1700652564.0,0.7425742574257426
45,966,1700754607.0,0.7524752475247525
45,967,1700754611.0,0.7623762376237624
45,968,1701684361.0,0.7722772277227723
45,969,1702913926.0,0.7821782178217822
45,970,1703007583.0,0.7920792079207921
46,999,1672751335.0,0.05263157894736842
46,1000,1683046280.0,0.10526315789473684
46,1001,1692623822.0,0.15789473684210525
46,1002,1692623826.0,0.21052631578947367
46,1003,1692623830.0,0.2631578947368421
46,1001,1692623833.0,0.3157894736842105
46,1004,1692786631.0,0.3684210526315789
46,1005,1692789483.0,0.42105263157894735
46,1006,1692963424.0,0.47368421052631576
46,1007,1693393510.0,0.5263157894736842
46,1008,1693478387.0,0.5789473684210527
46,1009,1693917016.0,0.631578947368421
46,1010,1694767504.0,0.6842105263157895
46,1011,1698937788.0,0.7368421052631579
46,1012,1699357711.0,0.7894736842105263
47,1014,1672761229.0,0.011235955056179775
47,1015,1673018843.0,0.02247191011235955
47,1016,1674297266.0,0.033707865168539325
47,1017,1674297269.0,0.0449438202247191
47,1018,1675092080.0,0.056179775280898875
47,1019,1675092083.0,0.06741573033707865
47,1020,1675092120.0,0.07865168539325842
47,1021,1676632964.0,0.0898876404494382
47,1022,1677000187.0,0.10112359550561797
47,1023,1678468575.0,0.11235955056179775
47,1024,1678468579.0,0.12359550561797752
47,1025,1678468583.0,0.1348314606741573
47,1026,1678468595.0,0.14606741573033707
47,1027,1679937292.0,0.15730337078651685
47,1028,1679937306.0,0.16853932584269662
47,1029,1682959141.0,0.1797752808988764
47,1030,1685463717.0,0.19101123595505617
47,1017,1685463721.0,0.20224719101123595
47,1031,1685463724.0,0.21348314606741572
47,1032,1685463727.0,0.2247191011235955
47,715,1685464076.0,0.23595505617977527
47,1027,1685464092.0,0.24719101123595505
47,1033,1685982776.0,0.25842696629213485
47,1034,1686587413.0,0.2696629213483146
47,1035,1686587421.0,0.2808988764044944
47,1036,1686587498.0,0.29213483146067415
47,1037,1687602635.0,0.30337078651685395
47,1038,1687602639.0,0.3146067415730337
47,1039,1687602643.0,0.3258426966292135
47,311,1688989539.0,0.33707865168539325
47,1040,1690472832.0,0.34831460674157305
47,1041,1690472843.0,0.3595505617977528
47,1042,1690472851.0,0.3707865168539326
47,1043,1690472856.0,0.38202247191011235
47,1044,1690472859.0,0.39325842696629215
47,1045,1690472863.0,0.4044943820224719
47,1046,1693238786.0,0.4157303370786517
47,1047,1693238797.0,0.42696629213483145
47,1048,1697283265.0,0.43820224719101125
47,1040,1697283296.0,0.449438202247191
47,1049,1698421306.0,0.4606741573033708
47,1050,1698421310.0,0.47191011235955055
47,1051,1698839367.0,0.48314606741573035
47,1052,1698839370.0,0.4943820224719101
47,1053,1698839373.0,0.5056179775280899
47,1054,1698839376.0,0.5168539325842697
47,1015,1698839501.0,0.5280898876404494
47,1055,1698839514.0,0.5393258426966292
47,1056,1699093302.0,0.550561797752809
47,1057,1699093306.0,0.5617977528089888
47,1058,1699093309.0,0.5730337078651685
47,1059,1699093312.0,0.5842696629213483
47,1060,1700154545.0,0.5955056179775281
47,1061,1700154550.0,0.6067415730337079
47,1062,1700154555.0,0.6179775280898876
47,1063,1700154561.0,0.6292134831460674
47,1064,1701517932.0,0.6404494382022472
47,1065,1701517974.0,0.651685393258427
47,1066,1702311981.0,0.6629213483146067
47,1067,1702311991.0,0.6741573033707865
47,1068,1702311994.0,0.6853932584269663
47,1069,1702312115.0,0.6966292134831461
47,1037,1703672091.0,0.7078651685393258
47,1070,1703672097.0,0.7191011235955056
47,1071,1705315366.0,0.7303370786516854
47,1072,1705681738.0,0.7415730337078652
47,970,1705681773.0,0.7528089887640449
47,1073,1706200253.0,0.7640449438202247
47,1074,1706351592.0,0.7752808988764045
47,1075,1706958531.0,0.7865168539325843
47,1076,1706958537.0,0.797752808988764
48,1106,1673355321.0,0.09090909090909091
48,1107,1673693413.0,0.18181818181818182
48,1108,1681213048.0,0.2727272727272727
48,1109,1681219722.0,0.36363636363636365
48,1110,1681219737.0,0.45454545454545453
48,1111,1681219743.0,0.5454545454545454
48,1112,1683645923.0,0.6363636363636364
48,1113,1694451491.0,0.7272727272727273
49,1119,1675435463.0,0.14285714285714285
49,1120,1675435470.0,0.2857142857142857
49,1121,1677070345.0,0.42857142857142855
49,1122,1677070354.0,0.5714285714285714
49,1123,1678382594.0,0.7142857142857143
50,1128,1678189680.0,0.14285714285714285
50,1129,1678189693.0,0.2857142857142857
50,25,1681920159.0,0.42857142857142855
50,1130,1681920164.0,0.5714285714285714
50,1131,1684855389.0,0.7142857142857143
51,1135,1674579600.0,0.01282051282051282
51,1136,1674579608.0,0.02564102564102564
51,1137,1674579622.0,0.038461538461538464
51,1138,1674579635.0,0.05128205128205128
51,1139,1674579677.0,0.0641025641025641
51,1140,1674579700.0,0.07692307692307693
51,1141,1674579719.0,0.08974358974358974
51,1142,1674579722.0,0.10256410256410256
51,1143,1674579726.0,0.11538461538461539
51,1144,1674579741.0,0.1282051282051282
51,1145,1674579744.0,0.14102564102564102
51,1146,1674579748.0,0.15384615384615385
51,1147,1677863047.0,0.16666666666666666
51,1148,1679334753.0,0.1794871794871795
51,1149,1681993135.0,0.19230769230769232
51,1135,1684242007.0,0.20512820512820512
51,1137,1684242011.0,0.21794871794871795
51,1145,1684242015.0,0.23076923076923078
51,1146,1684242019.0,0.24358974358974358
51,1136,1684242026.0,0.2564102564102564
51,1140,1684242038.0,0.2692307692307692
51,1142,1684242043.0,0.28205128205128205
51,1150,1684766166.0,0.2948717948717949
51,1137,1687538508.0,0.3076923076923077
51,1150,1687538543.0,0.32051282051282054
51,1148,1687538546.0,0.3333333333333333
51,1147,1687538613.0,0.34615384615384615
51,1143,1687538709.0,0.358974358974359
51,1149,1687538714.0,0.3717948717948718
51,1139,1687538717.0,0.38461538461538464
51,1142,1687538772.0,0.3974358974358974
51,1136,1687538785.0,0.41025641025641024
51,1146,1687538822.0,0.4230769230769231
51,1145,1687538826.0,0.4358974358974359
51,1135,1687538907.0,0.44871794871794873
51,1140,1687538913.0,0.46153846153846156
51,1138,1687541183.0,0.47435897435897434
51,1141,1691769793.0,0.48717948717948717
51,1140,1697476526.0,0.5
51,1146,1697476529.0,0.5128205128205128
51,1142,1697476532.0,0.5256410256410257
51,1135,1697476542.0,0.5384615384615384
51,1147,1697476545.0,0.5512820512820513
51,1148,1697476548.0,0.5641025641025641
51,1137,1697476552.0,0.5769230769230769
51,1150,1697476649.0,0.5897435897435898
51,1141,1701364364.0,0.6025641025641025
51,1151,1705506144.0,0.6153846153846154
51,1152,1705506148.0,0.6282051282051282
51,1153,1705506152.0,0.6410256410256411
51,1154,1705506156.0,0.6538461538461539
51,1155,1705506160.0,0.6666666666666666
51,1156,1705506163.0,0.6794871794871795
51,1157,1706540034.0,0.6923076923076923
51,1157,1707760209.0,0.7051282051282052
51,1135,1707760231.0,0.717948717948718
51,1141,1707760234.0,0.7307692307692307
51,1156,1707824707.0,0.7435897435897436
51,1151,1707824712.0,0.7564102564102564
51,1152,1707824715.0,0.7692307692307693
51,1143,1707824719.0,0.782051282051282
51,1149,1707824722.0,0.7948717948717948
52,1159,1673023323.0,0.25
52,1160,1710179600.0,0.5
52,1161,1710179606.0,0.75
53,1165,1679648286.0,0.2
53,1166,1681920377.0,0.4
53,1167,1685714037.0,0.6
54,1171,1681296235.0,0.2
54,1172,1681296241.0,0.4
54,1173,1686662660.0,0.6
55,1177,1675336374.0,0.125
55,1178,1680174980.0,0.25
55,1178,1688037346.0,0.375
55,358,1698855467.0,0.5
55,626,1698855470.0,0.625
55,1179,1698855473.0,0.75
56,1183,1685698947.0,0.25
56,1183,1686920203.0,0.5
56,1184,1709745979.0,0.75
57,1186,1672831134.0,0.025
57,1187,1676111308.0,0.05
57,1188,1676111311.0,0.075
57,873,1679135429.0,0.1
57,1189,1681222258.0,0.125
57,1190,1681222261.0,0.15
57,1191,1681222325.0,0.175
57,1192,1682769247.0,0.2
57,766,1683721548.0,0.225
57,1193,1683721553.0,0.25
57,760,1686996814.0,0.275
57,1194,1687523001.0,0.3
57,1195,1689160003.0,0.325
57,1196,1690472487.0,0.35
57,1197,1690472490.0,0.375
57,1189,1692969697.0,0.4
57,1198,1692969700.0,0.425
57,1199,1693590400.0,0.45
57,1200,1694784077.0,0.475
57,795,1695215234.0,0.5
57,1201,1695215238.0,0.525
57,422,1696070048.0,0.55
57,1202,1696070052.0,0.575
57,1203,1697203049.0,0.6
57,462,1697203052.0,0.625
57,1204,1697203055.0,0.65
57,1205,1697203059.0,0.675
57,323,1699622619.0,0.7
57,1206,1699622631.0,0.725
57,1207,1700050884.0,0.75
57,1208,1701864566.0,0.775
58,1220,1674571203.0,0.05
58,1221,1675437806.0,0.1
58,1222,1675437809.0,0.15
58,1223,1675437861.0,0.2
58,1224,1675437871.0,0.25
58,1225,1678195319.0,0.3
58,1226,1683301664.0,0.35
58,1227,1684773461.0,0.4
58,904,1684773464.0,0.45
58,1223,1686059603.0,0.5
58,1224,1686059616.0,0.55
58,1224,1687189500.0,0.6
58,1220,1687189504.0,0.65
58,1223,1687189510.0,0.7
58,1228,1694705427.0,0.75
59,1229,1690626657.0,0.14285714285714285
59,1230,1693406016.0,0.2857142857142857
59,1231,1693406019.0,0.42857142857142855
59,1232,1696427342.0,0.5714285714285714
59,1233,1696427346.0,0.7142857142857143
60,1238,1672852954.0,0.14285714285714285
60,686,1672853029.0,0.2857142857142857
60,1239,1673629383.0,0.42857142857142855
60,1240,1674301859.0,0.5714285714285714
60,687,1674301864.0,0.7142857142857143
61,1244,1674051465.0,0.09090909090909091
61,1245,1674484646.0,0.18181818181818182
61,1246,1674484654.0,0.2727272727272727
61,1244,1687872419.0,0.36363636363636365
61,1245,1687872516.0,0.45454545454545453
61,1245,1687872600.0,0.5454545454545454
61,1244,1687872606.0,0.6363636363636364
61,1246,1687872611.0,0.7272727272727273
62,1247,1674903635.0,0.14285714285714285
62,1248,1683734223.0,0.2857142857142857
62,1249,1683734416.0,0.42857142857142855
62,1248,1686998576.0,0.5714285714285714
62,1249,1688122967.0,0.7142857142857143
63,1251,1676016378.0,0.14285714285714285
63,1252,1677229362.0,0.2857142857142857
63,1253,1681893493.0,0.42857142857142855
63,1254,1686137115.0,0.5714285714285714
63,1255,1689841083.0,0.7142857142857143
64,688,1677503586.0,0.1
64,1259,1679580685.0,0.2
64,1260,1679917299.0,0.3
64,1261,1679917312.0,0.4
64,1262,1685018469.0,0.5
64,1263,1687351250.0,0.6
64,1264,1691072840.0,0.7
65,1270,1673267536.0,0.06666666666666667
65,1271,1679921241.0,0.13333333333333333
65,154,1679921247.0,0.2
65,1272,1680781331.0,0.26666666666666666
65,1273,1687521513.0,0.3333333333333333
65,1274,1708695721.0,0.4
65,1275,1713534617.0,0.4666666666666667
65,1276,1714401261.0,0.5333333333333333
65,1277,1714492582.0,0.6
65,1278,1718727588.0,0.6666666666666666
65,1279,1718727593.0,0.7333333333333333
66,1285,1683204616.0,0.3333333333333333
66,1286,1683204626.0,0.6666666666666666
67,1289,1676914498.0,0.25
67,1290,1676914503.0,0.5
67,1291,1676914510.0,0.75
68,1295,1680104461.0,0.06666666666666667
68,1296,1680104542.0,0.13333333333333333
68,1297,1680107456.0,0.2
68,1298,1680107485.0,0.26666666666666666
68,1299,1680625364.0,0.3333333333333333
68,1299,1682352431.0,0.4
68,1300,1682352457.0,0.4666666666666667
68,705,1682352462.0,0.5333333333333333
68,1301,1682352466.0,0.6
68,1302,1682352470.0,0.6666666666666666
68,1303,1682352845.0,0.7333333333333333
69,1305,1672751509.0,0.043478260869565216
69,1306,1672751533.0,0.08695652173913043
69,1307,1675419887.0,0.13043478260869565
69,1308,1675419895.0,0.17391304347826086
69,1309,1680082510.0,0.21739130434782608
69,1307,1680082517.0,0.2608695652173913
69,1308,1680082529.0,0.30434782608695654
69,1309,1682682368.0,0.34782608695652173
69,1307,1682682372.0,0.391304347826087
69,1309,1687357659.0,0.43478260869565216
69,1307,1687357662.0,0.4782608695652174
69,1310,1687357665.0,0.5217391304347826
69,1311,1687357668.0,0.5652173913043478
69,1310,1696588091.0,0.6086956521739131
69,1309,1696588093.0,0.6521739130434783
69,1310,1702639912.0,0.6956521739130435
69,1309,1702639914.0,0.7391304347826086
69,1308,1704304671.0,0.782608695652174
70,1314,1702921338.0,0.14285714285714285
70,1315,1702921350.0,0.2857142857142857
